,link,name,ovr,pos,program
2128,https://www.muthead.com/19/players/10102398-melvin-gordon,Melvin Gordon,84,HB,Core Elite
2129,https://www.muthead.com/19/players/62586-corey-graham,Corey Graham,84,FS,NFL Playoffs
2130,https://www.muthead.com/19/players/52150-kevin-greene,Kevin Greene,84,LOLB,Legends
2131,https://www.muthead.com/19/players/66137-bobby-hart,Bobby Hart,84,RT,NFL Draft
2132,https://www.muthead.com/19/players/52040-ted-hendricks,Ted Hendricks,84,LOLB,Legends
2133,https://www.muthead.com/19/players/10117643-hunter-henry,Hunter Henry,84,TE,Core Elite
2134,https://www.muthead.com/19/players/10111276-t-y-hilton,T.Y. Hilton,84,WR,Core Elite
2135,https://www.muthead.com/19/players/10117580-jordan-howard,Jordan Howard,84,HB,Core Elite
2136,https://www.muthead.com/19/players/56048-xavien-howard,Xavien Howard,84,CB,Team of the Week
2137,https://www.muthead.com/19/players/57125-marlon-humphrey,Marlon Humphrey,84,CB,MUT Heroes
2138,https://www.muthead.com/19/players/52022-steve-hutchinson,Steve Hutchinson,84,LG,Legends
2139,https://www.muthead.com/19/players/56047-carlos-hyde,Carlos Hyde,84,HB,Team of the Week
2140,https://www.muthead.com/19/players/10111291-melvin-ingram,Melvin Ingram,84,RE,Core Elite
2141,https://www.muthead.com/19/players/10101373-sebastian-janikowski,Sebastian Janikowski,84,K,Core Elite
2142,https://www.muthead.com/19/players/10111437-janoris-jenkins,Janoris Jenkins,84,CB,Core Elite
2143,https://www.muthead.com/19/players/10111072-chris-jones,Chris Jones,84,P,Core Elite
2144,https://www.muthead.com/19/players/57119-marvin-jones-jr,Marvin Jones Jr,84,WR,MUT Heroes
2145,https://www.muthead.com/19/players/56245-zay-jones,Zay Jones,84,WR,Team of the Week
2146,https://www.muthead.com/19/players/62579-dion-jordan,Dion Jordan,84,LE,NFL Playoffs
2147,https://www.muthead.com/19/players/55516-johnathan-joseph,Johnathan Joseph,84,CB,Ultimate Kickoff
2148,https://www.muthead.com/19/players/10109870-linval-joseph,Linval Joseph,84,DT,Core Elite
2149,https://www.muthead.com/19/players/10101599-kyle-juszczyk,Kyle Juszczyk,84,FB,Core Elite
2150,https://www.muthead.com/19/players/10111433-mychal-kendricks,Mychal Kendricks,84,MLB,Core Elite
2151,https://www.muthead.com/19/players/10110695-ryan-kerrigan,Ryan Kerrigan,84,LOLB,Core Elite
2152,https://www.muthead.com/19/players/62558-a-j-klein,A.J. Klein,84,LOLB,NFL Playoffs
2153,https://www.muthead.com/19/players/10127443-sam-koch,Sam Koch,84,P,Core Elite
2154,https://www.muthead.com/19/players/62523-kendall-lamm,Kendall Lamm,84,RT,NFL Playoffs
2155,https://www.muthead.com/19/players/10102062-brandon-linder,Brandon Linder,84,C,Core Elite
2156,https://www.muthead.com/19/players/62551-cory-littleton,Cory Littleton,84,MLB,NFL Playoffs
2157,https://www.muthead.com/19/players/62572-joe-looney,Joe Looney,84,C,NFL Playoffs
2158,https://www.muthead.com/19/players/56232-blake-martinez,Blake Martinez,84,MLB,Team of the Week
2159,https://www.muthead.com/19/players/56003-christian-mccaffrey,Christian McCaffrey,84,HB,Team of the Week
2160,https://www.muthead.com/19/players/10109925-devin-mccourty,Devin McCourty,84,FS,Core Elite
2161,https://www.muthead.com/19/players/10128829-jason-mccourty,Jason McCourty,84,CB,Core Elite
2162,https://www.muthead.com/19/players/62565-sherrick-mcmanis,Sherrick McManis,84,CB,NFL Playoffs
2163,https://www.muthead.com/19/players/10102278-brandon-mcmanus,Brandon McManus,84,K,Core Elite
2164,https://www.muthead.com/19/players/52157-donovan-mcnabb,Donovan McNabb,84,QB,Legends
2165,https://www.muthead.com/19/players/62530-ty-montgomery,Ty Montgomery,84,HB,NFL Playoffs
2166,https://www.muthead.com/19/players/52017-randy-moss,Randy Moss,84,WR,Legends
2167,https://www.muthead.com/19/players/52010-lorenzo-neal,Lorenzo Neal,84,FB,Legends
2168,https://www.muthead.com/19/players/10110436-cam-newton,Cam Newton,84,QB,Core Elite
2169,https://www.muthead.com/19/players/55324-cam-newton,Cam Newton,84,QB,Gatorade
2170,https://www.muthead.com/19/players/10111579-josh-norman,Josh Norman,84,CB,Core Elite
2171,https://www.muthead.com/19/players/62537-uchenna-nwosu,Uchenna Nwosu,84,LE,NFL Playoffs
2172,https://www.muthead.com/19/players/52144-jonathan-ogden,Jonathan Ogden,84,LG,Legends
2173,https://www.muthead.com/19/players/10111496-kelechi-osemele,Kelechi Osemele,84,LG,Core Elite
2174,https://www.muthead.com/19/players/66124-billy-price,Billy Price,84,C,NFL Draft
2175,https://www.muthead.com/19/players/51548-justin-pugh,Justin Pugh,84,RG,Night Guardians
2176,https://www.muthead.com/19/players/52123-john-randle,John Randle,84,DT,Legends
2177,https://www.muthead.com/19/players/52028-willie-roaf,Willie Roaf,84,LT,Legends
2178,https://www.muthead.com/19/players/10117271-ben-roethlisberger,Ben Roethlisberger,84,QB,Core Elite
2179,https://www.muthead.com/19/players/57131-logan-ryan,Logan Ryan,84,CB,MUT Heroes
2180,https://www.muthead.com/19/players/52104-barry-sanders,Barry Sanders,84,HB,Legends
2181,https://www.muthead.com/19/players/52163-deion-sanders,Deion Sanders,84,CB,Legends
2182,https://www.muthead.com/19/players/10102497-brandon-scherff,Brandon Scherff,84,RG,Core Elite
2183,https://www.muthead.com/19/players/56076-joe-schobert,Joe Schobert,84,MLB,Team of the Week
2184,https://www.muthead.com/19/players/52034-bruce-smith,Bruce Smith,84,RE,Legends
2185,https://www.muthead.com/19/players/56004-juju-smith-schuster,JuJu Smith-Schuster,84,WR,Team of the Week
2186,https://www.muthead.com/19/players/56231-darren-sproles,Darren Sproles,84,HB,Team of the Week
2187,https://www.muthead.com/19/players/10127965-joe-staley,Joe Staley,84,LT,Core Elite
2188,https://www.muthead.com/19/players/10101480-d-j-swearinger,D.J. Swearinger,84,SS,Core Elite
2189,https://www.muthead.com/19/players/52137-lawrence-taylor,Lawrence Taylor,84,ROLB,Legends
2190,https://www.muthead.com/19/players/52058-sean-taylor,Sean Taylor,84,FS,Legends
2191,https://www.muthead.com/19/players/10102280-adam-thielen,Adam Thielen,84,WR,Core Elite
2192,https://www.muthead.com/19/players/10111565-danny-trevathan,Danny Trevathan,84,MLB,Core Elite
2193,https://www.muthead.com/19/players/52065-michael-vick,Michael Vick,84,QB,Legends
2194,https://www.muthead.com/19/players/56020-denzel-ward,Denzel Ward,84,CB,Team of the Week
2195,https://www.muthead.com/19/players/52084-demarcus-ware,DeMarcus Ware,84,LOLB,Legends
2196,https://www.muthead.com/19/players/55305-j-j-watt,J.J. Watt,84,LE,Gatorade
2197,https://www.muthead.com/19/players/52071-reggie-white,Reggie White,84,LE,Legends
2198,https://www.muthead.com/19/players/10127243-andrew-whitworth,Andrew Whitworth,84,LT,Core Elite
2199,https://www.muthead.com/19/players/52097-aeneas-williams,Aeneas Williams,84,FS,Legends
2200,https://www.muthead.com/19/players/55514-k-j-wright,K.J. Wright,84,ROLB,Ultimate Kickoff
2201,https://www.muthead.com/19/players/62509-andrew-wylie,Andrew Wylie,84,RG,NFL Playoffs
2202,https://www.muthead.com/19/players/52004-steve-young,Steve Young,84,QB,Legends
2203,https://www.muthead.com/19/players/10102400-jay-ajayi,Jay Ajayi,83,HB,Core Elite
2204,https://www.muthead.com/19/players/62022-lorenzo-alexander,Lorenzo Alexander,83,LOLB,Zero Chill
2205,https://www.muthead.com/19/players/52118-larry-allen,Larry Allen,83,LG,Legends
2206,https://www.muthead.com/19/players/65269-david-amerson,David Amerson,83,CB,Team Builders
2207,https://www.muthead.com/19/players/10102798-david-andrews,David Andrews,83,C,Core Elite
2208,https://www.muthead.com/19/players/10111594-bryan-anger,Bryan Anger,83,P,Core Elite
2209,https://www.muthead.com/19/players/52054-champ-bailey,Champ Bailey,83,CB,Legends
2210,https://www.muthead.com/19/players/66301-saquon-barkley,Saquon Barkley,83,HB,NFL Draft
2211,https://www.muthead.com/19/players/55520-mark-barron,Mark Barron,83,MLB,Ultimate Kickoff
2212,https://www.muthead.com/19/players/53051-vonn-bell,Vonn Bell,83,SS,Rising Stars
2213,https://www.muthead.com/19/players/10110036-michael-bennett,Michael Bennett,83,RE,Core Elite
2214,https://www.muthead.com/19/players/57107-antoine-bethea,Antoine Bethea,83,FS,MUT Heroes
2215,https://www.muthead.com/19/players/53057-austin-blythe,Austin Blythe,83,RG,Rising Stars
2216,https://www.muthead.com/19/players/56005-briean-boddy-calhoun,Briean Boddy-Calhoun,83,CB,Team of the Week
2217,https://www.muthead.com/19/players/57102-tyler-boyd,Tyler Boyd,83,WR,MUT Heroes
2218,https://www.muthead.com/19/players/65948-sam-bradford,Sam Bradford,83,QB,Free Agents
2219,https://www.muthead.com/19/players/65257-cameron-brate,Cameron Brate,83,TE,Team Builders
2220,https://www.muthead.com/19/players/52047-derrick-brooks,Derrick Brooks,83,ROLB,Legends
2221,https://www.muthead.com/19/players/65317-jamon-brown,Jamon Brown,83,RG,Team Builders
2222,https://www.muthead.com/19/players/56248-jayon-brown,Jayon Brown,83,MLB,Team of the Week
2223,https://www.muthead.com/19/players/52079-tim-brown,Tim Brown,83,WR,Legends
2224,https://www.muthead.com/19/players/10111307-zach-brown,Zach Brown,83,MLB,Core Elite
2225,https://www.muthead.com/19/players/10117542-deforest-buckner,DeForest Buckner,83,DT,Core Elite
2226,https://www.muthead.com/19/players/65819-randy-bullock,Randy Bullock,83,K,Team Builders
2227,https://www.muthead.com/19/players/65245-antonio-callaway,Antonio Callaway,83,WR,Team Builders
2228,https://www.muthead.com/19/players/65924-a-j-cann,A.J. Cann,83,RG,Free Agents
2229,https://www.muthead.com/19/players/66304-bradley-chubb,Bradley Chubb,83,RE,NFL Draft
2230,https://www.muthead.com/19/players/10117663-jack-conklin,Jack Conklin,83,RT,Core Elite
2231,https://www.muthead.com/19/players/56161-chris-conley,Chris Conley,83,WR,Team of the Week
2232,https://www.muthead.com/19/players/10110847-brandin-cooks,Brandin Cooks,83,WR,Core Elite
2233,https://www.muthead.com/19/players/65221-jason-croom,Jason Croom,83,TE,Team Builders
2234,https://www.muthead.com/19/players/61024-vinny-curry,Vinny Curry,83,RE,Harvest
2235,https://www.muthead.com/19/players/66302-sam-darnold,Sam Darnold,83,QB,NFL Draft
2236,https://www.muthead.com/19/players/10126761-thomas-davis-sr,Thomas Davis Sr,83,ROLB,Core Elite
2237,https://www.muthead.com/19/players/51551-todd-davis,Todd Davis,83,MLB,Night Guardians
2238,https://www.muthead.com/19/players/65581-tyeler-davison,Tyeler Davison,83,DT,Team Builders
2239,https://www.muthead.com/19/players/52111-brian-dawkins,Brian Dawkins,83,FS,Legends
2240,https://www.muthead.com/19/players/56218-darqueze-dennard,Darqueze Dennard,83,CB,Team of the Week
2241,https://www.muthead.com/19/players/10110446-james-develin,James Develin,83,FB,Core Elite
2242,https://www.muthead.com/19/players/56707-rasul-douglas,Rasul Douglas,83,CB,Football Outsiders
2243,https://www.muthead.com/19/players/56203-kenyan-drake,Kenyan Drake,83,HB,Team of the Week
2244,https://www.muthead.com/19/players/10112809-jake-elliott,Jake Elliott,83,K,Core Elite
2245,https://www.muthead.com/19/players/65949-kyle-emanuel,Kyle Emanuel,83,LOLB,Free Agents
2246,https://www.muthead.com/19/players/65820-kaimi-fairbairn,Ka'imi Fairbairn,83,K,Team Builders
2247,https://www.muthead.com/19/players/65329-ereck-flowers,Ereck Flowers,83,RT,Team Builders
2248,https://www.muthead.com/19/players/57101-leonard-floyd,Leonard Floyd,83,ROLB,MUT Heroes
2249,https://www.muthead.com/19/players/57129-ramon-foster,Ramon Foster,83,LG,MUT Heroes
2250,https://www.muthead.com/19/players/51550-devin-funchess,Devin Funchess,83,WR,Night Guardians
2251,https://www.muthead.com/19/players/62021-michael-gallup,Michael Gallup,83,WR,Zero Chill
2252,https://www.muthead.com/19/players/10112520-myles-garrett,Myles Garrett,83,RE,Core Elite
2253,https://www.muthead.com/19/players/56234-marcus-gilchrist,Marcus Gilchrist,83,FS,Team of the Week
2254,https://www.muthead.com/19/players/65353-graham-glasgow,Graham Glasgow,83,C,Team Builders
2255,https://www.muthead.com/19/players/53055-davon-godchaux,Davon Godchaux,83,DT,Rising Stars
2256,https://www.muthead.com/19/players/56708-chris-godwin,Chris Godwin,83,WR,Football Outsiders
2257,https://www.muthead.com/19/players/51523-jared-goff,Jared Goff,83,QB,MUT Monsters
2258,https://www.muthead.com/19/players/52092-tony-gonzalez,Tony Gonzalez,83,TE,Legends
2259,https://www.muthead.com/19/players/61023-josh-gordon,Josh Gordon,83,WR,Harvest
2260,https://www.muthead.com/19/players/65233-adam-gotsis,Adam Gotsis,83,RE,Team Builders
2261,https://www.muthead.com/19/players/10127154-robbie-gould,Robbie Gould,83,K,Core Elite
2262,https://www.muthead.com/19/players/10109793-jimmy-graham,Jimmy Graham,83,TE,Core Elite
2263,https://www.muthead.com/19/players/10128301-brent-grimes,Brent Grimes,83,CB,Core Elite
2264,https://www.muthead.com/19/players/55315-todd-gurley-ii,Todd Gurley II,83,HB,Gatorade
2265,https://www.muthead.com/19/players/10109922-joe-haden,Joe Haden,83,CB,Core Elite
2266,https://www.muthead.com/19/players/53053-c-j-ham,C.J. Ham,83,FB,Rising Stars
2267,https://www.muthead.com/19/players/56190-d-j-hayden,D.J. Hayden,83,CB,Team of the Week
2268,https://www.muthead.com/19/players/52041-ted-hendricks,Ted Hendricks,83,LOLB,Legends
2269,https://www.muthead.com/19/players/10117557-derrick-henry,Derrick Henry,83,HB,Core Elite
2270,https://www.muthead.com/19/players/10117838-tyreek-hill,Tyreek Hill,83,WR,Core Elite
2271,https://www.muthead.com/19/players/52023-steve-hutchinson,Steve Hutchinson,83,LG,Legends
2272,https://www.muthead.com/19/players/10111903-micah-hyde,Micah Hyde,83,SS,Core Elite
2273,https://www.muthead.com/19/players/10110585-mark-ingram-ii,Mark Ingram II,83,HB,Core Elite
2274,https://www.muthead.com/19/players/65509-dontrelle-inman,Dontrelle Inman,83,WR,Team Builders
2275,https://www.muthead.com/19/players/65401-matthew-ioannidis,Matthew Ioannidis,83,LE,Team Builders
2276,https://www.muthead.com/19/players/62109-myles-jack,Myles Jack,83,HB,OOP Ironmen
2277,https://www.muthead.com/19/players/62059-lamar-jackson,Lamar Jackson,83,HB,Out of Position
2278,https://www.muthead.com/19/players/10102549-grady-jarrett,Grady Jarrett,83,DT,Core Elite
2279,https://www.muthead.com/19/players/65473-quinton-jefferson,Quinton Jefferson,83,LE,Team Builders
2280,https://www.muthead.com/19/players/65847-cameron-johnston,Cameron Johnston,83,P,Team Builders
2281,https://www.muthead.com/19/players/62060-byron-jones,Byron Jones,83,FS,Out of Position
2282,https://www.muthead.com/19/players/65846-donnie-jones,Donnie Jones,83,P,Team Builders
2283,https://www.muthead.com/19/players/65557-jonathan-jones,Jonathan Jones,83,CB,Team Builders
2284,https://www.muthead.com/19/players/90011-jonathan-jones,Jonathan Jones,83,CB,Madden Bowl
2285,https://www.muthead.com/19/players/56162-karl-joseph,Karl Joseph,83,SS,Team of the Week
2286,https://www.muthead.com/19/players/10110690-jason-kelce,Jason Kelce,83,C,Core Elite
2287,https://www.muthead.com/19/players/57115-george-kittle,George Kittle,83,TE,MUT Heroes
2288,https://www.muthead.com/19/players/10111079-demarcus-lawrence,DeMarcus Lawrence,83,LE,Core Elite
2289,https://www.muthead.com/19/players/56006-carl-lawson,Carl Lawson,83,RE,Team of the Week
2290,https://www.muthead.com/19/players/62110-kyle-long,Kyle Long,83,RE,OOP Ironmen
2291,https://www.muthead.com/19/players/10111209-andrew-luck,Andrew Luck,83,QB,Core Elite
2292,https://www.muthead.com/19/players/65449-aaron-lynch,Aaron Lynch,83,LOLB,Team Builders
2293,https://www.muthead.com/19/players/55334-eli-manning,Eli Manning,83,QB,Gatorade
2294,https://www.muthead.com/19/players/10120143-clay-matthews,Clay Matthews,83,LOLB,Core Elite
2295,https://www.muthead.com/19/players/55517-jake-matthews,Jake Matthews,83,LT,Ultimate Kickoff
2296,https://www.muthead.com/19/players/65341-marcus-maye,Marcus Maye,83,FS,Team Builders
2297,https://www.muthead.com/19/players/90009-marcus-maye,Marcus Maye,83,FS,Madden Bowl
2298,https://www.muthead.com/19/players/66300-baker-mayfield,Baker Mayfield,83,QB,NFL Draft
2299,https://www.muthead.com/19/players/65281-bobby-mccain,Bobby McCain,83,CB,Team Builders
2300,https://www.muthead.com/19/players/10120093-lesean-mccoy,LeSean McCoy,83,HB,Core Elite
2301,https://www.muthead.com/19/players/57118-steve-mclendon,Steve McLendon,83,DT,MUT Heroes
2302,https://www.muthead.com/19/players/10114172-rashaan-melvin,Rashaan Melvin,83,CB,Core Elite
2303,https://www.muthead.com/19/players/65925-mike-mitchell,Mike Mitchell,83,SS,Free Agents
2304,https://www.muthead.com/19/players/53059-fabian-moreau,Fabian Moreau,83,CB,Rising Stars
2305,https://www.muthead.com/19/players/10112362-c-j-mosley,C.J. Mosley,83,MLB,Core Elite
2306,https://www.muthead.com/19/players/52018-randy-moss,Randy Moss,83,WR,Legends
2307,https://www.muthead.com/19/players/65377-captain-munnerlyn,Captain Munnerlyn,83,CB,Team Builders
2308,https://www.muthead.com/19/players/10117683-keanu-neal,Keanu Neal,83,SS,Core Elite
2309,https://www.muthead.com/19/players/52011-lorenzo-neal,Lorenzo Neal,83,FB,Legends
2310,https://www.muthead.com/19/players/65293-sharrod-neasman,Sharrod Neasman,83,SS,Team Builders
2311,https://www.muthead.com/19/players/10128433-jordy-nelson,Jordy Nelson,83,WR,Core Elite
2312,https://www.muthead.com/19/players/57113-haloti-ngata,Haloti Ngata,83,DT,MUT Heroes
2313,https://www.muthead.com/19/players/65437-brian-oneill,Brian O'Neill,83,RT,Team Builders
2314,https://www.muthead.com/19/players/10120117-brian-orakpo,Brian Orakpo,83,ROLB,Core Elite
2315,https://www.muthead.com/19/players/10127553-donald-penn,Donald Penn,83,LT,Core Elite
2316,https://www.muthead.com/19/players/65305-mike-person,Mike Person,83,RG,Team Builders
2317,https://www.muthead.com/19/players/57114-brian-poole,Brian Poole,83,CB,MUT Heroes
2318,https://www.muthead.com/19/players/10112280-jordan-poyer,Jordan Poyer,83,FS,Core Elite
2319,https://www.muthead.com/19/players/10120295-glover-quin,Glover Quin,83,FS,Core Elite
2320,https://www.muthead.com/19/players/57112-robert-quinn,Robert Quinn,83,RE,MUT Heroes
2321,https://www.muthead.com/19/players/65545-reggie-ragland,Reggie Ragland,83,MLB,Team Builders
2322,https://www.muthead.com/19/players/52124-john-randle,John Randle,83,DT,Legends
2323,https://www.muthead.com/19/players/56247-josh-reynolds,Josh Reynolds,83,WR,Team of the Week
2324,https://www.muthead.com/19/players/56204-curtis-riley,Curtis Riley,83,FS,Team of the Week
2325,https://www.muthead.com/19/players/52029-willie-roaf,Willie Roaf,83,LT,Legends
2326,https://www.muthead.com/19/players/65389-seth-roberts,Seth Roberts,83,WR,Team Builders
2327,https://www.muthead.com/19/players/10128388-dominique-rodgers-cromartie,D. Rodgers-Cromartie,83,CB,Core Elite
2328,https://www.muthead.com/19/players/53049-chase-roullier,Chase Roullier,83,LG,Rising Stars
2329,https://www.muthead.com/19/players/10110642-kyle-rudolph,Kyle Rudolph,83,TE,Core Elite
2330,https://www.muthead.com/19/players/10109804-rodger-saffold-iii,Rodger Saffold III,83,LG,Core Elite
2331,https://www.muthead.com/19/players/52105-barry-sanders,Barry Sanders,83,HB,Legends
2332,https://www.muthead.com/19/players/10109773-emmanuel-sanders,Emmanuel Sanders,83,WR,Core Elite
2333,https://www.muthead.com/19/players/65497-michael-schofield,Michael Schofield,83,RG,Team Builders
2334,https://www.muthead.com/19/players/65533-isaac-seumalo,Isaac Seumalo,83,LG,Team Builders
2335,https://www.muthead.com/19/players/10110700-jabaal-sheard,Jabaal Sheard,83,RE,Core Elite
2336,https://www.muthead.com/19/players/56233-sterling-shepard,Sterling Shepard,83,WR,Team of the Week
2337,https://www.muthead.com/19/players/10126669-alex-smith,Alex Smith,83,QB,Core Elite
2338,https://www.muthead.com/19/players/52035-bruce-smith,Bruce Smith,83,RE,Legends
2339,https://www.muthead.com/19/players/65425-jonnu-smith,Jonnu Smith,83,TE,Team Builders
2340,https://www.muthead.com/19/players/56176-preston-smith,Preston Smith,83,ROLB,Team of the Week
2341,https://www.muthead.com/19/players/53063-breeland-speaks,Breeland Speaks,83,ROLB,Rising Stars
2342,https://www.muthead.com/19/players/10120051-matthew-stafford,Matthew Stafford,83,QB,Core Elite
2343,https://www.muthead.com/19/players/65413-ryan-switzer,Ryan Switzer,83,WR,Team Builders
2344,https://www.muthead.com/19/players/56189-ryan-tannehill,Ryan Tannehill,83,QB,Team of the Week
2345,https://www.muthead.com/19/players/65821-giorgio-tavecchio,Giorgio Tavecchio,83,K,Team Builders
2346,https://www.muthead.com/19/players/65365-lane-taylor,Lane Taylor,83,LG,Team Builders
2347,https://www.muthead.com/19/players/52059-sean-taylor,Sean Taylor,83,FS,Legends
2348,https://www.muthead.com/19/players/10109757-demaryius-thomas,Demaryius Thomas,83,WR,Core Elite
2349,https://www.muthead.com/19/players/55519-joe-thuney,Joe Thuney,83,LG,Ultimate Kickoff
2350,https://www.muthead.com/19/players/65461-brent-urban,Brent Urban,83,LE,Team Builders
2351,https://www.muthead.com/19/players/65209-c-j-uzomah,C.J. Uzomah,83,TE,Team Builders
2352,https://www.muthead.com/19/players/10112388-jason-verrett,Jason Verrett,83,CB,Core Elite
2353,https://www.muthead.com/19/players/52066-michael-vick,Michael Vick,83,QB,Legends
2354,https://www.muthead.com/19/players/10111916-rick-wagner,Rick Wagner,83,RT,Core Elite
2355,https://www.muthead.com/19/players/66303-denzel-ward,Denzel Ward,83,CB,NFL Draft
2356,https://www.muthead.com/19/players/52085-demarcus-ware,DeMarcus Ware,83,LOLB,Legends
2357,https://www.muthead.com/19/players/57122-james-white,James White,83,HB,MUT Heroes
2358,https://www.muthead.com/19/players/52072-reggie-white,Reggie White,83,LE,Legends
2359,https://www.muthead.com/19/players/52098-aeneas-williams,Aeneas Williams,83,CB,Legends
2360,https://www.muthead.com/19/players/65521-connor-williams,Connor Williams,83,LG,Team Builders
2361,https://www.muthead.com/19/players/56217-damien-williams,Damien Williams,83,HB,Team of the Week
2362,https://www.muthead.com/19/players/55518-marcus-williams,Marcus Williams,83,FS,Ultimate Kickoff
2363,https://www.muthead.com/19/players/53061-mike-williams,Mike Williams,83,WR,Rising Stars
2364,https://www.muthead.com/19/players/65569-ramik-wilson,Ramik Wilson,83,MLB,Team Builders
2365,https://www.muthead.com/19/players/56175-jameis-winston,Jameis Winston,83,QB,Team of the Week
2366,https://www.muthead.com/19/players/65485-shareece-wright,Shareece Wright,83,CB,Team Builders
2367,https://www.muthead.com/19/players/52005-steve-young,Steve Young,83,QB,Legends
2368,https://www.muthead.com/19/players/10111489-kevin-zeitler,Kevin Zeitler,83,RG,Core Elite
2369,https://www.muthead.com/19/players/56192-andrew-adams,Andrew Adams,82,FS,Team of the Week
2370,https://www.muthead.com/19/players/57121-mario-addison,Mario Addison,82,RE,MUT Heroes
2371,https://www.muthead.com/19/players/10102567-kwon-alexander,Kwon Alexander,82,MLB,Core Elite
2372,https://www.muthead.com/19/players/65438-mackensie-alexander,Mackensie Alexander,82,CB,Team Builders
2373,https://www.muthead.com/19/players/10101430-robert-alford,Robert Alford,82,CB,Core Elite
2374,https://www.muthead.com/19/players/65570-brian-allen,Brian Allen,82,C,Team Builders
2375,https://www.muthead.com/19/players/66306-josh-allen,Josh Allen,82,QB,NFL Draft
2376,https://www.muthead.com/19/players/56177-josh-allen,Josh Allen,82,QB,Team of the Week
2377,https://www.muthead.com/19/players/65951-henry-anderson,Henry Anderson,82,RE,Free Agents
2378,https://www.muthead.com/19/players/65378-alex-armah,Alex Armah,82,FB,Team Builders
2379,https://www.muthead.com/19/players/65822-michael-badgley,Michael Badgley,82,K,Team Builders
2380,https://www.muthead.com/19/players/62024-allen-bailey,Allen Bailey,82,LE,Zero Chill
2381,https://www.muthead.com/19/players/56163-peyton-barber,Peyton Barber,82,HB,Team of the Week
2382,https://www.muthead.com/19/players/65270-joe-barksdale,Joe Barksdale,82,RT,Team Builders
2383,https://www.muthead.com/19/players/57108-travis-benjamin,Travis Benjamin,82,WR,MUT Heroes
2384,https://www.muthead.com/19/players/10110831-joel-bitonio,Joel Bitonio,82,LG,Core Elite
2385,https://www.muthead.com/19/players/52048-derrick-brooks,Derrick Brooks,82,ROLB,Legends
2386,https://www.muthead.com/19/players/62112-orlando-brown-jr,Orlando Brown Jr,82,DT,OOP Ironmen
2387,https://www.muthead.com/19/players/65330-taven-bryan,Taven Bryan,82,DT,Team Builders
2388,https://www.muthead.com/19/players/10111569-vontaze-burfict,Vontaze Burfict,82,ROLB,Core Elite
2389,https://www.muthead.com/19/players/65450-michael-burton,Michael Burton,82,FB,Team Builders
2390,https://www.muthead.com/19/players/61025-trey-burton,Trey Burton,82,TE,Harvest
2391,https://www.muthead.com/19/players/10112863-harrison-butker,Harrison Butker,82,K,Core Elite
2392,https://www.muthead.com/19/players/56710-jake-butt,Jake Butt,82,TE,Football Outsiders
2393,https://www.muthead.com/19/players/10110665-marcus-cannon,Marcus Cannon,82,RT,Core Elite
2394,https://www.muthead.com/19/players/65926-james-carpenter,James Carpenter,82,LG,Free Agents
2395,https://www.muthead.com/19/players/10110843-derek-carr,Derek Carr,82,QB,Core Elite
2396,https://www.muthead.com/19/players/10110612-charles-clay,Charles Clay,82,TE,Core Elite
2397,https://www.muthead.com/19/players/10110844-ha-ha-clinton-dix,Ha Ha Clinton-Dix,82,FS,Core Elite
2398,https://www.muthead.com/19/players/10102401-tevin-coleman,Tevin Coleman,82,HB,Core Elite
2399,https://www.muthead.com/19/players/65246-trevon-coley,Trevon Coley,82,DT,Team Builders
2400,https://www.muthead.com/19/players/57111-lael-collins,La'el Collins,82,RT,MUT Heroes
2401,https://www.muthead.com/19/players/10102593-landon-collins,Landon Collins,82,SS,Core Elite
2402,https://www.muthead.com/19/players/10112523-dalvin-cook,Dalvin Cook,82,HB,Core Elite
2403,https://www.muthead.com/19/players/10102435-amari-cooper,Amari Cooper,82,WR,Core Elite
2404,https://www.muthead.com/19/players/10120056-michael-crabtree,Michael Crabtree,82,WR,Core Elite
2405,https://www.muthead.com/19/players/56148-tyrone-crawford,Tyrone Crawford,82,RE,Team of the Week
2406,https://www.muthead.com/19/players/65402-jamison-crowder,Jamison Crowder,82,WR,Team Builders
2407,https://www.muthead.com/19/players/50225732-colt-cruise,Colt Cruise,82,WR,Longshot
2408,https://www.muthead.com/19/players/10102579-ronald-darby,Ronald Darby,82,CB,Core Elite
2409,https://www.muthead.com/19/players/65282-jesse-davis,Jesse Davis,82,RG,Team Builders
2410,https://www.muthead.com/19/players/65474-mike-davis,Mike Davis,82,HB,Team Builders
2411,https://www.muthead.com/19/players/65849-riley-dixon,Riley Dixon,82,P,Team Builders
2412,https://www.muthead.com/19/players/65414-terrell-edmunds,Terrell Edmunds,82,SS,Team Builders
2413,https://www.muthead.com/19/players/10100849-tyler-eifert,Tyler Eifert,82,TE,Core Elite
2414,https://www.muthead.com/19/players/53033-pat-elflein,Pat Elflein,82,C,Rising Stars
2415,https://www.muthead.com/19/players/65258-justin-evans,Justin Evans,82,FS,Team Builders
2416,https://www.muthead.com/19/players/65306-antone-exum-jr,Antone Exum Jr,82,FS,Team Builders
2417,https://www.muthead.com/19/players/56120-dee-ford,Dee Ford,82,ROLB,Team of the Week
2418,https://www.muthead.com/19/players/10117668-kendall-fuller,Kendall Fuller,82,CB,Core Elite
2419,https://www.muthead.com/19/players/65486-zach-fulton,Zach Fulton,82,RG,Team Builders
2420,https://www.muthead.com/19/players/10128887-graham-gano,Graham Gano,82,K,Core Elite
